Age,Special,Potential,Wage,General,GK,Position,Class
25,1857,77,36.0,64.37931034482759,12.2,LM,0
27,1914,75,14.0,66.79310344827586,10.0,RM,0
34,1963,75,22.0,68.75862068965517,9.2,CDM,0
32,1966,75,29.0,68.58620689655173,10.0,CM,0
29,1876,75,15.0,65.27586206896552,11.0,RCM,0
27,1871,76,1.0,64.89655172413794,10.4,RB,0
23,1935,80,13.0,67.82758620689656,9.0,RCM,0
22,1988,81,19.0,69.65517241379311,9.6,CM,0
24,1800,78,19.0,62.86206896551724,9.2,LM,0
29,1953,75,47.0,68.27586206896552,9.2,CDM,0
24,1927,79,10.0,67.58620689655173,9.0,CAM,0
23,2036,80,39.0,70.3103448275862,13.0,RB,0
29,1770,76,8.0,61.275862068965516,10.6,RCB,0
21,1997,82,27.0,69.34482758620689,11.6,RB,0
28,1828,75,10.0,63.96551724137931,9.4,LS,0
33,1743,75,9.0,60.758620689655174,11.0,LCB,0
33,1918,75,23.0,66.44827586206897,12.8,CDM,0
28,1960,75,48.0,68.44827586206897,10.2,CM,0
28,1833,75,17.0,64.17241379310344,9.2,RF,0
24,1965,79,58.0,68.37931034482759,10.8,RM,0
27,1754,75,40.0,61.37931034482759,9.6,CAM,0
30,1853,75,1.0,64.58620689655173,11.2,ST,0
23,1933,81,25.0,67.48275862068965,10.2,CAM,0
23,1817,79,26.0,62.89655172413793,11.2,LM,0
26,1740,78,24.0,60.241379310344826,11.4,RCB,0
23,1858,80,33.0,64.0,13.2,LB,0
33,1869,75,16.0,65.10344827586206,11.0,ST,0
27,1807,75,46.0,63.206896551724135,9.8,LS,0
21,1824,80,25.0,63.37931034482759,11.2,LS,0
25,1891,78,26.0,65.96551724137932,10.0,ST,0
19,1840,86,37.0,63.93103448275862,11.2,LCM,0
26,1988,76,1.0,69.41379310344827,8.6,RB,0
26,1966,75,41.0,68.48275862068965,11.0,RW,0
27,1954,75,1.0,68.41379310344827,10.4,RCM,0
25,1880,78,1.0,65.58620689655173,8.6,CAM,0
29,1758,75,40.0,59.89655172413793,16.6,RDM,0
26,1877,75,29.0,65.86206896551724,10.0,RS,0
18,1933,88,27.0,68.03448275862068,7.8,LM,0
26,1942,75,13.0,67.55172413793103,10.0,RDM,0
28,1905,75,12.0,66.86206896551724,9.8,ST,0
31,1876,75,9.0,65.41379310344827,10.4,LCM,0
28,1936,75,15.0,67.37931034482759,11.2,ST,0
22,1827,81,19.0,63.758620689655174,9.4,RM,0
25,1785,77,45.0,62.241379310344826,10.0,ST,0
29,1678,75,21.0,58.62068965517241,10.0,CB,0
20,2102,84,41.0,73.06896551724138,10.0,CM,0
33,1677,75,15.0,58.793103448275865,8.6,RCB,0
22,1911,81,14.0,67.27586206896552,7.4,LB,0
23,1830,82,40.0,63.275862068965516,12.4,RS,0
31,2089,75,20.0,72.10344827586206,12.4,LWB,0
20,1927,84,54.0,67.10344827586206,11.2,CM,0
32,1945,75,53.0,67.89655172413794,10.0,RM,0
29,2008,75,14.0,69.93103448275862,11.4,CAM,0
23,1797,82,9.0,62.55172413793103,11.8,LCM,0
25,1871,77,14.0,65.06896551724138,11.6,LW,0
19,1877,86,28.0,65.75862068965517,8.8,LW,0
31,1777,75,42.0,62.172413793103445,9.8,RCB,0
25,1918,78,11.0,66.82758620689656,9.8,ST,0
22,1754,82,32.0,61.13793103448276,8.8,RB,0
23,1783,79,41.0,61.689655172413794,11.8,LCM,0
20,1957,83,43.0,67.72413793103448,11.8,CDM,0
30,1825,75,16.0,63.689655172413794,10.6,LS,0
25,1867,78,4.0,64.86206896551724,11.0,LM,0
26,1903,76,11.0,66.20689655172414,10.2,RM,0
29,1914,75,11.0,66.06896551724138,13.0,CAM,0
26,1986,80,38.0,69.06896551724138,10.6,CB,0
20,2012,84,24.0,70.58620689655173,8.6,RCM,0
26,1837,78,20.0,63.58620689655172,11.6,CB,0
29,1877,75,10.0,65.89655172413794,7.6,CF,0
26,1842,76,21.0,63.689655172413794,11.4,LM,0
26,1815,75,17.0,63.55172413793103,10.0,CAM,0
28,1913,75,29.0,66.44827586206897,11.4,LB,0
22,1858,81,69.0,64.51724137931035,10.4,ST,0
29,1838,75,21.0,64.13793103448276,9.6,CDM,0
23,1799,82,29.0,63.10344827586207,10.0,ST,0
21,1927,83,18.0,67.06896551724138,10.8,LW,0
31,1815,75,23.0,63.10344827586207,11.6,RB,0
28,1897,75,21.0,65.72413793103448,11.6,LCB,0
33,1945,75,40.0,67.89655172413794,10.8,RM,0
30,1646,75,8.0,57.48275862068966,9.8,RCB,0
33,1444,75,38.0,50.310344827586206,9.8,LCB,0
30,2025,75,19.0,70.37931034482759,12.0,LCM,0
24,1985,78,12.0,69.51724137931035,10.6,LM,0
30,1781,75,15.0,62.10344827586207,11.4,ST,0
28,1566,76,18.0,54.48275862068966,11.2,CB,0
31,2039,75,28.0,70.96551724137932,11.0,CM,0
23,1666,82,14.0,58.310344827586206,10.0,RCB,0
25,1823,78,23.0,63.41379310344828,11.6,LM,0
19,1559,85,16.0,54.206896551724135,11.0,CB,0
31,2036,75,42.0,70.72413793103448,11.6,RCM,0
24,1820,76,47.0,62.89655172413793,13.0,LW,0
24,2027,80,16.0,70.17241379310344,12.2,LCM,0
23,1709,81,24.0,59.06896551724138,11.2,RCB,0
23,1890,80,17.0,65.96551724137932,8.4,LCM,0
28,2014,75,24.0,70.27586206896552,9.4,RDM,0
19,1800,85,24.0,62.44827586206897,10.8,RM,0
31,2019,75,1.0,70.03448275862068,10.6,RB,0
24,1973,77,16.0,68.58620689655173,12.0,LM,0
23,1948,79,43.0,67.41379310344827,12.4,RB,0
27,1810,75,6.0,62.89655172413793,11.4,LS,0
28,1959,75,11.0,68.17241379310344,10.2,LCM,0
25,1999,78,44.0,69.75862068965517,10.8,CDM,0
24,1821,81,50.0,62.86206896551724,13.0,RS,0
25,1888,80,1.0,65.86206896551724,10.2,LDM,0
28,1991,75,55.0,69.6896551724138,8.6,CM,0
24,1586,84,38.0,54.793103448275865,12.4,LCB,0
23,1862,84,17.0,64.58620689655173,11.6,RB,0
22,1819,80,9.0,63.310344827586206,10.2,CB,0
25,2093,78,71.0,72.82758620689656,11.0,CM,0
25,2023,80,42.0,71.03448275862068,7.8,LCM,0
22,1770,82,34.0,61.10344827586207,12.8,RCB,0
30,2020,75,48.0,71.03448275862068,7.2,RB,0
21,1928,82,19.0,67.20689655172414,10.8,CDM,0
21,1933,83,39.0,67.55172413793103,9.2,CM,0
31,1889,75,11.0,66.03448275862068,9.8,LS,0
28,1875,75,46.0,65.24137931034483,11.2,RW,0
21,1949,81,8.0,67.75862068965517,11.4,LB,0
30,1763,75,15.0,61.310344827586206,10.4,RB,0
31,1893,75,20.0,65.44827586206897,13.0,CB,0
28,1838,75,21.0,64.48275862068965,9.0,RM,0
21,1980,85,18.0,68.37931034482759,13.2,LCM,0
30,1853,75,20.0,66.24137931034483,1.0,RM,0
22,1883,85,26.0,65.93103448275862,9.8,CM,0
29,1713,75,40.0,59.58620689655172,11.0,CB,0
28,1837,75,15.0,64.10344827586206,9.2,LCB,0
28,1875,75,15.0,65.37931034482759,10.2,RDM,0
23,1991,79,35.0,69.3103448275862,9.8,CM,0
22,1708,80,17.0,59.310344827586206,9.4,RB,0
30,2021,75,19.0,70.24137931034483,11.6,LB,0
25,1934,78,10.0,67.65517241379311,9.2,CAM,0
23,1961,81,26.0,68.0,10.8,CM,0
25,1700,80,11.0,59.310344827586206,9.8,LCB,0
33,1974,75,37.0,68.75862068965517,11.2,LCM,0
25,1737,80,1.0,60.172413793103445,10.2,ST,0
31,2017,75,49.0,70.03448275862068,11.2,LB,0
24,2025,79,18.0,70.13793103448276,11.4,LB,0
26,1899,76,23.0,66.3103448275862,10.4,LW,0
28,1548,76,47.0,53.6551724137931,10.4,LCB,0
21,1822,84,16.0,63.724137931034484,9.0,RM,0
22,1964,84,22.0,68.10344827586206,11.4,CM,0
32,1928,75,15.0,67.10344827586206,11.6,RCM,0
23,2030,80,24.0,70.51724137931035,11.0,RCM,0
30,1835,75,1.0,63.689655172413794,11.2,LM,0
29,2015,75,21.0,69.86206896551724,11.8,LB,0
31,1978,75,7.0,68.6896551724138,11.2,LB,0
24,1905,81,11.0,66.13793103448276,12.0,RM,0
25,1878,78,11.0,65.3103448275862,9.4,ST,0
29,2027,75,21.0,70.89655172413794,9.6,LDM,0
23,1961,80,22.0,68.20689655172414,11.6,CB,0
25,1541,79,12.0,53.758620689655174,11.4,CB,0
30,1861,75,24.0,65.03448275862068,9.8,ST,0
26,1793,75,13.0,63.13793103448276,8.0,RM,0
25,2047,79,13.0,71.55172413793103,9.2,CDM,0
25,1839,80,25.0,63.86206896551724,11.4,LB,0
27,2108,75,22.0,72.79310344827586,12.4,CM,0
27,1919,75,18.0,66.75862068965517,11.0,CAM,0
31,1946,75,6.0,67.58620689655173,10.8,RB,0
24,2005,81,17.0,69.41379310344827,11.4,RCM,0
25,1750,78,29.0,61.13793103448276,9.4,ST,0
30,1643,75,25.0,56.86206896551724,12.8,LCB,0
25,2047,78,25.0,70.89655172413794,11.2,RDM,0
25,1893,76,20.0,65.6896551724138,11.0,LB,0
25,1831,80,14.0,63.6551724137931,10.4,CDM,0
22,2002,82,19.0,69.03448275862068,12.4,CM,0
21,1811,83,45.0,63.241379310344826,9.6,ST,0
22,1714,83,43.0,59.96551724137931,6.8,LCB,0
23,1875,81,12.0,65.10344827586206,11.8,RDM,0
27,1814,75,25.0,62.86206896551724,12.0,ST,0
25,1845,79,19.0,64.48275862068965,9.8,LCB,0
34,1777,75,18.0,62.206896551724135,9.6,LCB,0
24,1933,80,22.0,67.10344827586206,10.8,RM,0
28,1971,75,23.0,68.6896551724138,10.2,RCM,0
20,1938,84,16.0,66.96551724137932,12.8,LDM,0
19,1876,84,11.0,65.6896551724138,9.8,LCB,0
33,1944,75,21.0,68.13793103448276,10.0,CM,0
21,1892,85,19.0,65.96551724137932,10.6,RCM,0
33,1984,75,47.0,69.24137931034483,10.2,RDM,0
36,2055,75,4.0,72.06896551724138,8.6,RB,0
29,1762,75,28.0,61.51724137931034,10.6,LCB,0
33,1896,75,40.0,66.72413793103448,8.6,CDM,0
24,1795,81,15.0,62.689655172413794,10.0,LCB,0
25,1557,77,25.0,53.93103448275862,11.2,CB,0
30,2062,75,23.0,71.82758620689656,10.2,RM,0
26,1836,76,54.0,63.96551724137931,11.0,RM,0
22,1772,85,54.0,61.724137931034484,10.4,RW,0
23,1913,82,22.0,66.34482758620689,13.4,CAM,0
23,1867,79,23.0,64.96551724137932,10.8,LB,0
29,1729,75,47.0,60.241379310344826,10.0,ST,0
20,1886,84,1.0,65.3103448275862,11.6,LCM,0
27,1981,75,22.0,68.62068965517241,12.0,RCM,0
26,1964,78,52.0,68.13793103448276,11.0,RWB,0
21,1694,85,64.0,59.44827586206897,7.2,RW,0
25,1771,78,10.0,60.827586206896555,15.0,CAM,0
32,1983,75,42.0,68.75862068965517,12.4,LB,0
33,1788,75,49.0,62.44827586206897,9.6,RB,0
26,1982,75,20.0,68.89655172413794,10.4,LB,0
32,1916,75,13.0,66.86206896551724,9.8,CDM,0
29,1853,75,26.0,64.41379310344827,11.2,LCM,0
27,1623,77,42.0,56.03448275862069,10.6,RCB,0
26,1972,77,50.0,68.27586206896552,12.4,RDM,0
22,1904,80,24.0,66.13793103448276,10.2,LM,0
34,1955,75,10.0,68.27586206896552,11.4,RCM,0
24,1824,80,24.0,63.10344827586207,12.4,RDM,0
23,1767,80,10.0,61.44827586206897,10.6,CB,0
23,1960,79,21.0,68.24137931034483,10.4,LW,0
28,1771,75,82.0,61.58620689655172,10.4,ST,0
22,1934,82,21.0,67.34482758620689,11.6,RS,0
31,1809,75,15.0,62.96551724137931,11.6,CB,0
22,1838,82,8.0,64.3103448275862,8.2,RM,0
32,1989,75,14.0,69.65517241379311,9.0,LDM,0
28,1932,75,20.0,67.13793103448276,10.6,RCM,0
30,1543,75,25.0,53.62068965517241,12.2,CB,0
25,1745,79,26.0,60.827586206896555,10.4,ST,0
24,1957,79,13.0,68.44827586206897,9.6,RM,0
23,1600,82,39.0,55.724137931034484,9.6,ST,0
25,1996,78,1.0,70.06896551724138,6.8,CM,0
27,1967,75,25.0,68.6896551724138,8.4,RM,0
27,1801,75,46.0,62.89655172413793,9.8,LM,0
28,1705,76,8.0,58.89655172413793,13.2,CB,0
31,1938,75,53.0,67.34482758620689,12.2,LCM,0
28,2046,75,21.0,71.20689655172414,12.0,CM,0
31,1516,75,42.0,53.06896551724138,9.4,CB,0
20,1870,87,9.0,65.51724137931035,10.0,LM,0
29,1588,75,44.0,55.51724137931034,9.6,RCB,0
26,1725,78,23.0,59.6551724137931,11.6,RB,0
26,1964,77,48.0,68.44827586206897,10.6,CDM,0
28,1710,76,44.0,60.10344827586207,8.2,CB,0
29,1835,75,76.0,64.24137931034483,9.8,LM,0
26,1921,77,46.0,66.82758620689656,8.8,CAM,0
31,1920,75,28.0,66.72413793103448,11.2,LCM,0
31,2065,75,1.0,72.41379310344827,9.4,LCM,0
25,1934,78,13.0,67.6896551724138,10.0,CAM,0
31,1964,75,13.0,68.10344827586206,12.0,RB,0
31,1982,75,44.0,68.65517241379311,11.0,ST,0
31,1973,75,12.0,68.44827586206897,12.2,RM,0
24,1747,78,64.0,60.6551724137931,12.4,ST,0
28,2047,75,29.0,71.44827586206897,8.8,CAM,0
19,1669,85,19.0,58.44827586206897,9.4,CB,0
19,1819,82,26.0,63.172413793103445,9.2,ST,0
27,2057,75,14.0,71.6896551724138,9.2,RB,0
25,1917,78,24.0,66.89655172413794,9.2,CM,0
33,1863,75,20.0,64.75862068965517,11.2,LCB,0
25,2027,79,14.0,70.34482758620689,12.2,RM,0
25,1607,79,19.0,55.724137931034484,11.2,CB,0
34,1972,75,24.0,69.0,9.4,RCB,0
28,1909,75,25.0,66.13793103448276,11.4,CAM,0
33,1797,75,16.0,62.724137931034484,11.2,ST,0
32,1968,75,13.0,68.27586206896552,12.0,RCB,0
33,1918,75,17.0,67.37931034482759,8.4,ST,0
33,1979,75,9.0,68.86206896551724,10.8,LDM,0
31,1763,75,1.0,61.37931034482759,11.0,RDM,0
24,1535,83,10.0,53.6551724137931,10.2,RCB,0
30,1603,75,22.0,55.206896551724135,12.8,LCB,0
25,1831,76,10.0,63.62068965517241,11.6,CAM,0
29,2037,75,25.0,71.41379310344827,7.2,CM,0
25,2011,78,19.0,69.34482758620689,13.2,RB,0
28,2063,75,10.0,71.34482758620689,13.0,RW,0
21,1847,84,16.0,64.3103448275862,11.0,LM,0
24,1612,80,13.0,56.55172413793103,9.2,RCB,0
26,1856,78,8.0,64.6896551724138,11.0,LCB,0
26,1976,78,20.0,68.72413793103448,13.0,CDM,0
21,1913,80,41.0,66.20689655172414,11.6,RW,0
32,1892,75,14.0,66.58620689655173,7.2,LM,0
24,1820,80,33.0,63.51724137931034,8.6,ST,0
27,1734,76,11.0,59.724137931034484,11.6,ST,0
23,1833,83,1.0,64.06896551724138,8.6,RDM,0
28,1841,75,24.0,63.89655172413793,12.2,RM,0
28,1876,75,15.0,65.37931034482759,11.4,RCM,0
28,2040,75,38.0,70.79310344827586,11.4,LB,0
24,1953,81,26.0,67.41379310344827,12.4,CM,0
27,1786,75,1.0,61.96551724137931,10.0,RM,0
29,1854,75,22.0,64.03448275862068,11.2,RM,0
29,1934,75,48.0,66.89655172413794,12.4,LM,0
25,1974,75,30.0,68.75862068965517,11.6,LW,0
29,1869,74,18.0,64.65517241379311,13.0,CB,0
27,1757,74,35.0,61.0,10.8,ST,0
22,1981,79,10.0,68.41379310344827,12.0,RDM,0
22,1833,81,35.0,63.06896551724138,11.6,RW,0
34,1677,74,13.0,58.241379310344826,11.0,RCB,0
29,1588,74,18.0,55.0,11.8,RCB,0
26,2025,77,43.0,70.75862068965517,9.0,CM,0
31,1864,74,12.0,65.17241379310344,9.8,RW,0
28,1883,74,10.0,65.41379310344827,10.4,RB,0
27,1570,74,17.0,54.96551724137931,9.2,CB,0
27,1860,74,1.0,65.0,11.2,ST,0
31,1721,74,15.0,59.89655172413793,10.4,ST,0
35,2001,74,7.0,69.3103448275862,12.0,CM,0
23,1802,81,22.0,62.48275862068966,12.4,CDM,0
29,1942,74,22.0,67.6896551724138,10.8,ST,0
36,1996,74,9.0,70.24137931034483,7.4,LB,0
21,1882,81,17.0,65.51724137931035,9.2,CM,0
32,1841,74,1.0,64.48275862068965,8.6,CAM,0
27,1728,76,8.0,60.51724137931034,9.6,RCB,0
24,1941,79,16.0,67.75862068965517,9.8,LM,0
24,1844,77,1.0,64.82758620689656,8.0,RM,0
28,1720,74,39.0,60.724137931034484,6.6,LW,0
20,1642,83,28.0,57.3448275862069,9.8,RB,0
26,1637,75,34.0,56.724137931034484,11.2,LCB,0
30,2010,74,22.0,70.06896551724138,9.4,RCM,0
22,1810,84,41.0,62.89655172413793,11.0,ST,0
29,1751,74,18.0,60.758620689655174,12.4,CB,0
28,1792,74,30.0,62.10344827586207,12.0,ST,0
24,1595,80,14.0,55.3448275862069,11.0,CB,0
26,1867,74,13.0,66.51724137931035,3.0,ST,0
29,1717,74,15.0,59.62068965517241,13.0,ST,0
30,1551,74,1.0,54.58620689655172,9.4,CB,0
24,2000,80,28.0,69.55172413793103,10.0,RCM,0
25,1946,78,13.0,67.51724137931035,11.8,LCB,0
28,1896,74,44.0,65.93103448275862,10.0,LM,0
26,1964,74,15.0,68.44827586206897,10.2,RDM,0
28,1772,74,22.0,61.86206896551724,10.8,RS,0
27,1949,74,13.0,68.62068965517241,6.8,LCM,0
24,1859,78,38.0,64.55172413793103,10.8,RM,0
29,1906,74,21.0,66.41379310344827,9.6,RDM,0
24,1994,79,9.0,69.20689655172414,10.6,LWB,0
24,1846,78,30.0,63.793103448275865,12.0,LB,0
30,1968,74,46.0,68.34482758620689,10.6,RW,0
20,1922,83,18.0,66.65517241379311,10.6,CDM,0
27,1970,74,7.0,68.55172413793103,9.0,LDM,0
25,1666,79,11.0,57.724137931034484,9.8,LCB,0
27,1842,76,1.0,63.827586206896555,12.4,RDM,0
21,1697,82,60.0,59.55172413793103,9.2,RM,0
27,1696,76,41.0,58.86206896551724,10.8,RCB,0
23,1711,80,22.0,59.275862068965516,11.4,LCB,0
24,1720,77,17.0,59.758620689655174,10.6,CB,0
30,1993,74,18.0,69.17241379310344,10.8,LB,0
34,1752,74,19.0,61.172413793103445,11.4,CAM,0
27,1982,74,39.0,68.72413793103448,11.6,CDM,0
30,1964,74,21.0,68.20689655172414,12.0,CDM,0
26,1828,75,39.0,63.310344827586206,11.2,LM,0
22,1818,79,38.0,63.206896551724135,10.4,RB,0
23,1925,79,8.0,67.58620689655173,8.6,LCM,0
23,1911,78,21.0,66.41379310344827,11.4,RB,0
26,1875,78,39.0,65.48275862068965,11.2,CDM,0
25,1960,77,9.0,67.79310344827586,11.4,RDM,0
27,1908,75,18.0,66.37931034482759,10.0,RB,0
32,1470,74,25.0,51.62068965517241,9.4,CB,0
31,1813,74,49.0,63.275862068965516,10.0,LM,0
24,1625,80,1.0,56.172413793103445,11.8,RCB,0
29,1918,74,1.0,66.41379310344827,11.4,LB,0
24,1481,76,32.0,51.275862068965516,11.6,RCB,0
34,2047,74,21.0,71.72413793103448,9.8,LDM,0
27,1938,74,9.0,67.86206896551724,9.0,CM,0
28,2031,74,33.0,70.27586206896552,13.2,CM,0
25,1867,77,26.0,66.17241379310344,4.0,CM,0
25,1845,78,37.0,63.96551724137931,11.6,LS,0
21,1782,83,55.0,61.93103448275862,10.0,ST,0
20,2024,83,10.0,70.27586206896552,11.6,LCB,0
28,1763,74,44.0,61.13793103448276,10.4,ST,0
31,1774,74,7.0,61.58620689655172,12.0,CDM,0
30,1836,74,22.0,64.17241379310344,8.6,LB,0
27,1867,74,46.0,64.55172413793103,12.6,ST,0
32,1928,74,1.0,67.3103448275862,9.8,RCM,0
23,1732,80,20.0,60.172413793103445,11.0,ST,0
24,1833,77,12.0,63.51724137931034,11.8,LM,0
21,1989,82,26.0,69.24137931034483,10.6,CM,0
27,1890,75,35.0,65.62068965517241,11.8,LB,0
31,1902,74,26.0,65.79310344827586,13.6,RWB,0
25,1959,76,38.0,67.72413793103448,12.8,ST,0
25,1858,77,35.0,65.10344827586206,10.0,LCM,0
28,1962,74,8.0,68.41379310344827,10.4,LM,0
24,1854,77,34.0,64.58620689655173,10.4,ST,0
25,1886,77,7.0,65.27586206896552,10.4,LB,0
32,1721,74,34.0,59.89655172413793,10.6,CB,0
27,1798,74,20.0,62.172413793103445,11.6,LM,0
31,1986,74,26.0,69.24137931034483,9.8,LM,0
31,1796,74,7.0,62.724137931034484,10.6,LCB,0
27,1634,75,29.0,57.37931034482759,8.8,LS,0
25,1705,78,26.0,59.793103448275865,8.4,LCB,0
33,1863,74,7.0,64.75862068965517,11.0,CDM,0
22,1768,81,22.0,61.0,12.8,RM,0
30,1505,74,18.0,53.0,7.0,RCB,0
31,1911,74,40.0,66.06896551724138,12.2,LB,0
27,2065,75,15.0,71.65517241379311,12.4,LCM,0
27,2028,74,18.0,70.51724137931035,10.2,LCM,0
25,1821,75,9.0,63.241379310344826,11.6,CF,0
26,1902,74,18.0,65.6896551724138,12.8,RB,0
32,1958,74,7.0,67.93103448275862,11.2,LCM,0
34,1763,74,1.0,60.89655172413793,13.4,CB,0
25,1893,79,58.0,66.06896551724138,10.6,LCM,0
32,1709,74,29.0,59.3448275862069,12.0,CB,0
31,1843,74,26.0,64.37931034482759,9.4,LM,0
34,1728,74,14.0,60.172413793103445,10.8,RCB,0
25,1845,77,46.0,64.34482758620689,10.6,CB,0
30,2021,74,13.0,70.13793103448276,12.6,LCM,0
26,1804,77,19.0,62.48275862068966,12.6,LCB,0
26,1641,74,18.0,56.724137931034484,12.0,RCB,0
20,1723,82,29.0,59.86206896551724,10.8,ST,0
21,1994,82,6.0,69.51724137931035,10.8,CM,0
34,1775,74,25.0,62.275862068965516,10.4,CAM,0
24,1914,78,22.0,66.58620689655173,10.4,CF,0
21,1593,83,24.0,55.06896551724138,10.8,CB,0
28,1545,76,22.0,54.13793103448276,8.8,LCB,0
29,2016,74,19.0,69.86206896551724,10.2,RB,0
26,1855,76,9.0,64.27586206896552,11.8,CDM,0
28,1701,74,15.0,59.03448275862069,10.4,CAM,0
30,2003,74,22.0,69.51724137931035,11.2,CAM,0
28,1576,74,8.0,54.48275862068966,12.6,RCB,0
34,1986,74,24.0,68.82758620689656,10.6,RB,0
24,1591,78,20.0,55.06896551724138,9.8,RCB,0
23,1749,82,8.0,60.241379310344826,12.8,LCB,0
30,1714,74,14.0,59.86206896551724,9.6,LCB,0
29,1891,74,18.0,65.6896551724138,10.0,RCM,0
21,1856,80,30.0,64.48275862068965,10.4,ST,0
24,1884,79,18.0,65.51724137931035,10.6,LS,0
20,1728,83,16.0,60.10344827586207,9.8,LW,0
20,1899,83,18.0,65.96551724137932,9.6,LB,0
31,1642,74,24.0,57.13793103448276,10.4,ST,0
32,2003,74,19.0,69.93103448275862,9.4,RCM,0
27,1793,75,19.0,62.55172413793103,8.8,ST,0
23,1945,81,17.0,67.3103448275862,13.4,LCM,0
30,1873,74,18.0,65.13793103448276,10.0,RW,0
32,1603,74,5.0,55.86206896551724,9.8,CB,0
27,1915,74,9.0,66.89655172413794,10.6,RM,0
26,1664,74,22.0,58.3448275862069,9.4,LCB,0
27,2036,74,27.0,70.82758620689656,10.6,CAM,0
35,1844,74,6.0,64.24137931034483,11.2,RDM,0
31,1887,74,13.0,64.82758620689656,13.6,LCM,0
31,1684,74,7.0,58.96551724137931,8.6,LCB,0
30,1991,74,9.0,69.27586206896552,9.2,LDM,0
29,2005,74,8.0,69.79310344827586,10.4,ST,0
20,1921,84,53.0,67.0,9.0,RB,0
21,1869,85,36.0,64.93103448275862,9.6,RM,0
19,1573,87,5.0,55.10344827586207,8.0,CB,0
27,1789,74,10.0,62.62068965517241,8.2,LM,0
29,1869,74,22.0,65.20689655172414,8.8,LB,0
24,1785,78,44.0,62.793103448275865,9.2,RW,0
22,1889,80,38.0,65.82758620689656,9.6,LB,0
34,1936,74,19.0,67.27586206896552,12.0,RDM,0
34,1795,74,25.0,62.96551724137931,8.6,CAM,0
25,1928,77,25.0,67.0,11.0,LB,0
25,1691,78,1.0,58.793103448275865,12.4,ST,0
34,1798,74,13.0,62.48275862068966,10.4,RAM,0
36,1869,74,5.0,64.72413793103448,13.4,RCB,0
35,1874,74,4.0,65.24137931034483,11.2,CAM,0
24,1961,78,16.0,67.93103448275862,11.8,CDM,0
34,1897,74,13.0,65.37931034482759,15.4,LAM,0
26,1836,77,13.0,63.793103448275865,11.2,RCB,0
24,1803,81,21.0,62.93103448275862,9.0,CB,0
34,1835,74,15.0,63.793103448275865,11.8,CAM,0
26,1864,76,40.0,65.06896551724138,9.6,CAM,0
24,1833,78,22.0,63.58620689655172,11.2,CAM,0
24,1905,78,23.0,66.3103448275862,10.2,ST,0
27,1937,75,17.0,67.55172413793103,11.2,LS,0
22,2011,82,1.0,69.72413793103448,10.6,CAM,0
32,1650,74,39.0,57.58620689655172,9.0,CB,0
32,1820,74,17.0,64.48275862068965,5.6,ST,0
35,1975,74,5.0,69.27586206896552,9.0,RB,0
29,1817,74,11.0,62.86206896551724,10.8,LCB,0
26,1969,74,14.0,68.03448275862068,12.4,RDM,0
29,1879,74,16.0,65.75862068965517,8.0,RM,0
23,1804,78,30.0,62.275862068965516,11.2,RB,0
34,2010,74,14.0,69.79310344827586,10.6,RDM,0
32,1952,74,22.0,67.89655172413794,10.6,CDM,0
26,1760,74,15.0,61.93103448275862,8.2,ST,0
20,1882,80,26.0,65.58620689655173,10.2,RM,0
30,2007,74,5.0,69.96551724137932,9.4,LCM,0
23,1859,81,21.0,64.48275862068965,11.0,CAM,0
23,1904,79,28.0,66.48275862068965,7.8,RB,0
30,1823,74,35.0,63.241379310344826,11.4,LB,0
28,1975,74,1.0,68.62068965517241,11.8,LB,0
24,2039,77,20.0,70.34482758620689,13.6,CDM,0
25,1716,77,9.0,59.86206896551724,9.8,RS,0
34,1910,74,32.0,66.79310344827586,10.4,RB,0
26,1738,74,27.0,60.51724137931034,9.6,ST,0
23,1819,81,17.0,63.44827586206897,8.2,RM,0
28,1838,75,17.0,63.6551724137931,11.6,RCB,0
26,1929,77,34.0,67.20689655172414,10.6,RB,0
25,1849,78,1.0,63.86206896551724,11.0,ST,0
28,1783,74,5.0,61.55172413793103,13.2,ST,0
26,1908,75,19.0,66.48275862068965,10.6,LM,0
27,1677,74,28.0,58.689655172413794,9.2,RW,0
25,1641,76,19.0,57.41379310344828,9.2,CB,0
26,1938,75,8.0,67.65517241379311,10.2,CDM,0
26,1935,75,27.0,67.72413793103448,8.2,RM,0
29,1518,74,37.0,52.689655172413794,11.4,RB,0
25,1908,78,20.0,66.51724137931035,10.6,RS,0
26,1922,74,18.0,67.27586206896552,10.4,RDM,0
27,1921,74,12.0,66.86206896551724,10.0,RB,0
23,2048,80,32.0,71.03448275862068,12.2,CM,0
29,1961,74,10.0,68.17241379310344,11.6,RB,0
29,2058,74,44.0,71.75862068965517,10.0,LB,0
27,1926,74,36.0,67.10344827586206,10.4,LW,0
27,1964,75,12.0,67.72413793103448,12.8,RB,0
23,1834,80,23.0,63.758620689655174,10.8,RM,0
32,1989,74,44.0,69.34482758620689,10.2,RB,0
25,1813,77,21.0,62.58620689655172,12.8,CAM,0
24,1732,78,18.0,60.206896551724135,10.8,RS,0
33,1870,74,21.0,65.41379310344827,10.4,LS,0
32,1928,74,28.0,67.6896551724138,7.8,ST,0
31,1654,74,20.0,57.6551724137931,10.2,LCB,0
29,1747,74,25.0,61.10344827586207,10.0,ST,0
26,1661,76,11.0,57.58620689655172,10.8,CB,0
