ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,General,GK
230314,26,Brazil,69,Atlético Mineiro,11.0,1118,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,181.0,1400.0,29.0,67.6
199339,29,Germany,69,VfL Bochum 1848,7.0,1317,Right,1.0,5.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,73.0,183.0,1100.0,35.827586206896555,68.2
230315,30,Brazil,69,Santos,7.0,965,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2018.0,2021.0,76.0,185.0,1300.0,22.896551724137932,70.6
214703,31,Chile,69,Unión Española,2.0,1234,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2019.0,72.0,190.0,878.0,32.793103448275865,68.2
116917,32,France,69,Valenciennes FC,3.0,1116,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2021.0,73.0,181.0,1100.0,28.551724137931036,67.8
218298,24,Benin,75,Chamois Niortais Football Club,2.0,1082,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2014.0,2019.0,74.0,157.0,2000.0,27.413793103448278,69.6
165564,30,Ghana,69,Vålerenga Fotball,2.0,1217,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,75.0,168.0,844.0,32.206896551724135,67.6
169404,32,Bosnia Herzegovina,69,1. FC Magdeburg,6.0,975,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,78.0,209.0,930.0,22.344827586206897,67.8
181694,30,France,69,Stade de Reims,7.0,1054,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,74.0,181.0,1400.0,26.586206896551722,68.4
213951,27,Brazil,69,Boavista FC,3.0,886,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,77.0,205.0,1500.0,19.620689655172413,67.6
182207,32,England,69,Birmingham City,10.0,1112,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2021.0,75.0,185.0,1100.0,27.896551724137932,69.0
183743,30,Mexico,69,Pachuca,10.0,1126,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2011.0,2021.0,72.0,201.0,1100.0,28.862068965517242,67.8
213952,27,Brazil,72,CD Feirense,5.0,1047,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2020.0,74.0,168.0,1900.0,25.275862068965516,68.8
213954,22,Russia,80,FC Sion,9.0,1121,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,74.0,181.0,2300.0,28.862068965517242,68.4
187591,33,Chile,69,CD Antofagasta,2.0,1021,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2018.0,71.0,170.0,709.0,25.517241379310345,69.0
192201,29,Sweden,69,BK Häcken,2.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,75.0,187.0,875.0,28.93103448275862,68.2
223690,25,Uruguay,73,Sivasspor,5.0,1149,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,75.0,181.0,2000.0,29.862068965517242,68.0
159436,39,Colombia,69,Independiente Santa Fe,1.0,1167,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2014.0,2022.0,72.0,187.0,98.0,30.344827586206897,68.0
201936,30,Korea Republic,69,Cerezo Osaka,3.0,1143,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2009.0,2022.0,76.0,172.0,844.0,28.06896551724138,68.2
182224,29,China PR,69,Shandong Luneng TaiShan FC,7.0,1243,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2018.0,74.0,201.0,1500.0,33.0,69.6
210385,24,Portugal,75,Granada CF,3.0,1093,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2021.0,75.0,201.0,1900.0,27.93103448275862,66.4
166097,31,Turkey,69,Akhisar Belediyespor,6.0,1190,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,75.0,190.0,1300.0,31.24137931034483,67.8
182743,31,Germany,69,Bayer 04 Leverkusen,17.0,1009,Left,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,77.0,201.0,1100.0,24.75862068965517,68.0
183513,29,Germany,70,VfB Stuttgart,12.0,1112,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,76.0,196.0,1500.0,28.724137931034484,66.8
193244,31,United States,69,Minnesota United FC,3.0,1174,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,74.0,205.0,975.0,30.448275862068964,67.6
223709,27,Turkey,71,Sivasspor,5.0,1147,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,GK,2016.0,2020.0,74.0,176.0,1800.0,29.82758620689655,67.6
199904,25,Finland,73,FC København,7.0,1027,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,78.0,196.0,1300.0,25.379310344827587,68.2
204513,25,France,71,FC Nantes,8.0,1054,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2011.0,2021.0,74.0,194.0,1800.0,26.862068965517242,66.6
213729,22,Norway,81,Odds BK,2.0,1169,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2019.0,74.0,176.0,2100.0,30.275862068965516,67.8
190435,29,Spain,70,Albacete BP,4.0,1014,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,74.0,181.0,1400.0,24.896551724137932,68.0
230117,27,Brazil,71,Moreirense FC,3.0,1079,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2019.0,74.0,174.0,1800.0,26.379310344827587,68.8
239846,24,Greece,75,AEK Athens,1.0,1036,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2023.0,76.0,198.0,2500.0,25.96551724137931,68.0
208616,30,Spain,69,Gimnàstic de Tarragona,4.0,1264,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,176.0,1100.0,33.793103448275865,67.0
184040,28,Denmark,72,FC Basel 1893,10.0,1101,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,187.0,1500.0,28.379310344827587,67.2
211946,27,Germany,71,SV Wehen Wiesbaden,3.0,1122,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,GK,2011.0,2020.0,74.0,201.0,1300.0,27.93103448275862,67.0
234994,25,Spain,73,Real Zaragoza,4.0,1110,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,76.0,185.0,1600.0,28.20689655172414,68.2
244467,23,Czech Republic,76,SK Slavia Praha,1.0,921,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,76.0,179.0,2600.0,21.06896551724138,68.6
190195,28,Mali,69,ESTAC Troyes,4.0,1086,Right,1.0,1.0,1.0,Medium/ Medium,Lean,GK,2016.0,2019.0,78.0,187.0,1400.0,27.82758620689655,68.0
224251,23,Germany,76,1. FSV Mainz 05,8.0,1161,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2021.0,76.0,212.0,2200.0,29.551724137931036,67.2
182270,34,South Africa,69,Orlando Pirates,1.0,1135,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,71.0,179.0,914.0,29.413793103448278,68.8
189952,30,Turkey,68,MKE Ankaragücü,7.0,1048,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,76.0,190.0,1200.0,26.344827586206897,67.0
194050,31,Germany,68,SV Darmstadt 98,6.0,1142,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,75.0,190.0,880.0,28.862068965517242,67.0
205068,27,Portugal,70,Vitória de Setúbal,2.0,1098,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,76.0,194.0,1600.0,27.03448275862069,67.0
236301,22,Spain,77,Levante UD,6.0,1066,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,74.0,194.0,2400.0,26.96551724137931,66.4
233998,30,Brazil,68,Chapecoense,5.0,1121,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,190.0,1100.0,28.79310344827586,68.8
183315,35,Colombia,68,Independiente Medellín,1.0,1072,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2018.0,76.0,185.0,284.0,26.862068965517242,67.6
171033,29,Denmark,69,FC Midtjylland,7.0,1137,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,77.0,201.0,963.0,29.551724137931036,66.4
202778,28,Turkey,69,Yeni Malatyaspor,5.0,1032,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,74.0,172.0,1500.0,25.82758620689655,66.8
144160,32,Turkey,68,Sivasspor,5.0,1195,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,74.0,172.0,1100.0,31.448275862068964,66.4
228130,30,Korea Republic,68,Ulsan Hyundai FC,3.0,1054,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,76.0,174.0,719.0,26.75862068965517,66.6
244258,31,Croatia,68,Dinamo Zagreb,1.0,945,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,73.0,176.0,1200.0,21.96551724137931,67.2
172837,30,Italy,68,Brescia,2.0,1258,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,192.0,891.0,34.37931034482759,65.2
234790,20,Spain,77,Sevilla FC,3.0,1111,Left,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2022.0,73.0,183.0,2400.0,28.448275862068964,66.6
199721,27,France,71,Olympique Lyonnais,15.0,1034,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2010.0,2020.0,74.0,183.0,1500.0,25.75862068965517,67.2
204842,25,Switzerland,74,FC Zürich,5.0,1145,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2011.0,2021.0,77.0,194.0,1400.0,29.448275862068964,68.2
188202,27,Belgium,70,KAA Gent,6.0,1092,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,74.0,196.0,1100.0,27.344827586206897,67.0
193578,29,United States,69,Houston Dynamo,3.0,1053,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,75.0,185.0,1100.0,25.448275862068964,67.6
210476,24,Austria,72,SV Mattersburg,5.0,1035,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2012.0,2020.0,76.0,181.0,1300.0,25.24137931034483,66.0
220720,23,Italy,75,Empoli,4.0,1138,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,194.0,1900.0,29.379310344827587,67.0
217649,29,Japan,68,Sagan Tosu,2.0,1164,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2023.0,74.0,183.0,750.0,29.75862068965517,66.0
198962,32,Algeria,68,Ettifaq FC,8.0,1202,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,176.0,866.0,32.172413793103445,66.6
205874,29,Turkey,68,Antalyaspor,6.0,1143,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,75.0,174.0,1200.0,29.620689655172413,67.2
146996,34,Spain,68,CA Osasuna,3.0,1166,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,179.0,600.0,30.275862068965516,68.0
202810,25,Republic of Ireland,74,Kristiansund BK,2.0,1103,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2018.0,73.0,183.0,1300.0,28.517241379310345,65.0
49212,39,Argentina,68,Crystal Palace,8.0,1079,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2004.0,2019.0,73.0,176.0,114.0,27.517241379310345,66.8
219969,23,Russia,75,Sarpsborg 08 FF,1.0,1022,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,75.0,176.0,1300.0,25.137931034482758,66.8
206402,33,Slovakia,68,Lech Poznań,3.0,1200,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,77.0,201.0,608.0,31.724137931034484,67.8
233282,24,Korea Republic,74,Sangju Sangmu FC,1.0,1098,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,185.0,1300.0,28.448275862068964,66.8
208968,26,Saudi Arabia,70,Al Ittihad,11.0,1105,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2011.0,2022.0,72.0,194.0,1300.0,28.103448275862068,67.2
205386,24,Belgium,72,Club Brugge KV,5.0,1072,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,78.0,194.0,1300.0,26.655172413793103,67.4
206412,25,Ukraine,71,Al Fateh,8.0,1092,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2010.0,2022.0,74.0,185.0,1400.0,27.96551724137931,68.2
214351,29,Colombia,70,La Equidad,1.0,1139,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2011.0,2023.0,73.0,194.0,1000.0,28.689655172413794,69.0
214355,32,Guatemala,68,Alianza Petrolera,1.0,1080,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2023.0,76.0,187.0,709.0,26.82758620689655,67.4
18771,33,England,68,Nottingham Forest,14.0,1214,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,168.0,855.0,32.241379310344826,66.8
227163,32,Colombia,68,Deportivo Cali,1.0,1089,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,GK,2016.0,2020.0,72.0,179.0,735.0,26.93103448275862,68.0
204380,25,Germany,72,FSV Zwickau,1.0,1170,Right,1.0,5.0,1.0,Medium/ Medium,Stocky,GK,2016.0,2020.0,74.0,192.0,1300.0,29.75862068965517,68.0
207708,28,Brazil,69,CD Aves,4.0,1129,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,77.0,190.0,1600.0,27.96551724137931,66.6
183391,32,Cameroon,68,AS Nancy Lorraine,3.0,1032,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2011.0,2019.0,73.0,192.0,919.0,25.79310344827586,68.4
193889,27,France,72,Toulouse Football Club,8.0,1074,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2009.0,2019.0,72.0,183.0,1600.0,27.103448275862068,68.2
218216,29,Tunisia,68,Al Shabab,10.0,1089,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2019.0,76.0,181.0,990.0,28.103448275862068,66.2
209002,25,Ivory Coast,73,Odense Boldklub,4.0,1113,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,76.0,181.0,1100.0,27.655172413793103,67.2
222572,20,Spain,75,RC Celta,4.0,1040,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2014.0,2019.0,74.0,174.0,2200.0,25.896551724137932,67.0
188017,37,Italy,68,Palermo,1.0,1085,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,73.0,176.0,96.0,27.862068965517242,66.4
186998,29,United States,68,Club León,9.0,1203,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2012.0,2021.0,74.0,165.0,1000.0,31.586206896551722,67.0
197496,34,Saudi Arabia,68,Al Ahli,11.0,1123,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2005.0,2020.0,72.0,185.0,638.0,29.17241379310345,67.4
204922,24,Austria,72,FC Admira Wacker Mödling,4.0,1003,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2011.0,2020.0,72.0,159.0,1300.0,24.344827586206897,65.8
173178,33,Spain,68,RCD Mallorca,3.0,1179,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,73.0,176.0,698.0,30.96551724137931,66.2
163201,33,Northern Ireland,68,Norwich City,8.0,997,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,75.0,196.0,855.0,24.0,67.0
219522,25,Argentina,73,Rosario Central,5.0,1093,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2013.0,2021.0,73.0,183.0,1300.0,27.655172413793103,66.4
135043,34,Denmark,68,Burnley,14.0,1204,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,76.0,187.0,713.0,31.655172413793103,68.2
202630,31,Russia,68,Lokomotiv Moscow,1.0,1100,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,77.0,183.0,1200.0,28.344827586206897,67.2
208782,24,Netherlands,73,PEC Zwolle,3.0,1117,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,75.0,201.0,1300.0,28.482758620689655,67.8
205455,28,Germany,69, SSV Jahn Regensburg,4.0,1032,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,74.0,185.0,1200.0,25.482758620689655,66.6
234383,20,Germany,81,SG Dynamo Dresden,4.0,1060,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,73.0,183.0,3100.0,26.344827586206897,66.2
210832,24,Netherlands,74,Willem II,3.0,1064,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2011.0,2019.0,76.0,192.0,1500.0,27.103448275862068,66.6
231056,26,New Zealand,72,Vancouver Whitecaps FC,3.0,1158,Right,1.0,1.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2021.0,76.0,209.0,1300.0,30.137931034482758,66.4
125586,36,Denmark,68,FC København,4.0,1245,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,74.0,181.0,156.0,33.58620689655172,66.8
140181,38,Japan,68,Kashima Antlers,3.0,981,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,1998.0,2021.0,74.0,176.0,78.0,22.655172413793103,68.8
142998,41,Argentina,68,CD Universidad de Concepción,1.0,1234,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2018.0,70.0,161.0,84.0,33.0,67.8
194198,28,France,69,Feyenoord,4.0,1034,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,185.0,1100.0,25.896551724137932,67.0
228505,21,Austria,76,FK Austria Wien,3.0,1214,Left,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2015.0,2023.0,72.0,179.0,1700.0,31.24137931034483,69.0
222876,23,England,72,Nottingham Forest,11.0,1025,Left,1.0,4.0,1.0,Medium/ Medium,Lean,GK,2013.0,2023.0,72.0,165.0,1600.0,25.689655172413794,64.6
202910,27,FYR Macedonia,70,IFK Norrköping,2.0,1095,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2009.0,2019.0,75.0,190.0,961.0,27.896551724137932,67.8
244385,24,Ukraine,73,Dynamo Kyiv,1.0,940,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2011.0,2021.0,77.0,185.0,1900.0,22.03448275862069,67.4
209830,24,France,72,CD Aves,3.0,1173,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,174.0,1800.0,30.17241379310345,65.6
172198,32,France,68,AS Saint-Étienne,9.0,1091,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2005.0,2020.0,73.0,194.0,998.0,27.896551724137932,68.2
191655,27,Korea Republic,70,Vissel Kobe,3.0,1076,Right,2.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,74.0,176.0,961.0,27.517241379310345,66.8
214187,33,Equatorial Guinea,68,América de Cali,1.0,1113,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2018.0,72.0,183.0,608.0,28.20689655172414,65.6
231596,23,Venezuela,76,La Berrichonne de Châteauroux,2.0,957,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2019.0,73.0,183.0,1900.0,23.103448275862068,67.4
182451,30,China PR,68,Guangzhou R&F; FC,5.0,1010,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2022.0,74.0,172.0,1200.0,25.379310344827587,67.2
114356,35,Switzerland,68,BSC Young Boys,4.0,1063,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2000.0,2019.0,73.0,194.0,315.0,27.17241379310345,67.8
200629,26,Italy,72,Bologna,9.0,1133,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,76.0,190.0,1400.0,28.82758620689655,68.4
223686,22,Germany,75,Willem II,3.0,1127,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,73.0,176.0,1500.0,29.344827586206897,65.6
176583,33,Uruguay,68,Rionegro Águilas,1.0,1010,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,161.0,608.0,25.0,67.4
214730,28,Chile,69,San Luis de Quillota,2.0,1102,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2018.0,74.0,179.0,1000.0,28.689655172413794,66.2
146636,39,Spain,68,Elche CF,1.0,1193,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,72.0,181.0,93.0,31.310344827586206,66.8
190669,27,Sweden,70,Örebro SK,2.0,1067,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2013.0,2020.0,74.0,181.0,961.0,27.20689655172414,66.8
170448,33,Germany,68,Eintracht Frankfurt,9.0,1096,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,75.0,194.0,765.0,26.79310344827586,66.4
139476,33,England,68,Ipswich Town,3.0,1201,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2019.0,72.0,170.0,833.0,31.344827586206897,67.2
223957,23,Belgium,73,Sint-Truidense VV,3.0,1030,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,75.0,201.0,1400.0,25.137931034482758,67.2
171992,30,Spain,68,CD Numancia,4.0,1193,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,72.0,168.0,920.0,31.24137931034483,65.0
197851,31,Japan,68,FC Tokyo,4.0,1254,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2018.0,77.0,201.0,688.0,32.758620689655174,67.6
173533,29,England,68,Brighton & Hove Albion,14.0,1104,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,75.0,192.0,1100.0,28.724137931034484,66.4
234462,34,Turkey,68,Alanyaspor,5.0,946,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,74.0,190.0,750.0,23.103448275862068,66.2
198625,26,Scotland,72,Celtic,14.0,1149,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,71.0,185.0,1500.0,30.137931034482758,67.4
226786,24,United States,74,Toronto FC,2.0,1156,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2018.0,75.0,194.0,1500.0,29.93103448275862,67.4
229091,21,Northern Ireland,77,Leeds United,8.0,1192,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,76.0,161.0,2200.0,31.06896551724138,67.6
226542,28,Colombia,70,Patriotas Boyacá FC,1.0,1079,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2023.0,71.0,168.0,1100.0,26.75862068965517,67.8
234735,25,Serbia,72,SD Huesca,6.0,906,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,187.0,1900.0,21.413793103448278,66.8
189936,31,Netherlands,68,Sunderland,5.0,1180,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,77.0,181.0,963.0,30.79310344827586,67.2
156920,33,Belgium,68,Royal Excel Mouscron,4.0,1081,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,76.0,212.0,653.0,27.137931034482758,67.2
200698,27,Netherlands,70,FC Utrecht,6.0,1112,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,74.0,194.0,1100.0,28.413793103448278,67.6
234492,28,Chile,70,Club Deportes Temuco,1.0,1256,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2015.0,2021.0,71.0,165.0,1100.0,33.827586206896555,66.2
208894,25,Poland,71,SC Heerenveen,3.0,1121,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,179.0,1300.0,29.06896551724138,66.6
176895,34,Chile,68,CD O'Higgins,2.0,1306,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2018.0,72.0,174.0,506.0,35.93103448275862,66.2
229637,23,Turkey,76,Çaykur Rizespor,3.0,1107,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,73.0,176.0,2000.0,28.79310344827586,65.2
182023,35,China PR,67,Chongqing Dangdai Lifan FC SWM Team,2.0,909,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2018.0,73.0,176.0,387.0,22.379310344827587,64.6
210184,34,Saudi Arabia,67,Al Ittihad,9.0,1048,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2022.0,72.0,179.0,510.0,26.551724137931036,65.0
224010,22,Spain,78,Girona FC,6.0,1134,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,74.0,176.0,2300.0,29.137931034482758,67.2
200715,25,Wales,72,Barnsley,3.0,1027,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,75.0,176.0,1300.0,26.0,64.0
200466,27,Germany,69,1. FC Heidenheim 1846,4.0,1067,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,75.0,187.0,1000.0,26.896551724137932,66.0
222484,22,Germany,75,MSV Duisburg,2.0,1104,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,183.0,1500.0,27.82758620689655,65.0
184084,29,France,68,Amiens SC,5.0,1049,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,179.0,1200.0,26.551724137931036,66.6
230166,30,Brazil,67,Bahia,4.0,1153,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,170.0,950.0,30.137931034482758,66.0
230167,30,Brazil,67,América FC (Minas Gerais),4.0,1197,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,187.0,950.0,31.551724137931036,66.6
213272,22,Argentina,73,Argentinos Juniors,3.0,1116,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,70.0,165.0,1200.0,28.344827586206897,66.4
170008,30,England,67,Huddersfield Town,11.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,201.0,950.0,29.310344827586206,66.4
241179,20,Spain,79,Valencia CF,5.0,940,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2020.0,74.0,165.0,2500.0,22.724137931034484,65.6
230172,26,Brazil,67,Vitória,4.0,1100,Left,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,179.0,998.0,29.06896551724138,61.0
