ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Forward,Mid,Back,General,GK
198617,28,Germany,74,1. FC Köln,20.0,1745,Right,1.0,3.0,3.0,High/ Medium,Lean,LCM,2018.0,2022.0,72.0,157.0,8300.0,68.25,70.125,50.7,61.310344827586206,8.6
206553,26,Guinea,77,Eintracht Frankfurt,26.0,1639,Left,1.0,3.0,2.0,Medium/ Medium,Stocky,CB,2017.0,2021.0,72.0,201.0,10700.0,51.25,51.0,66.5,56.93103448275862,11.0
234457,22,Nigeria,84,Stoke City,29.0,2064,Right,1.0,4.0,3.0,High/ High,Normal,RCM,2018.0,2023.0,69.0,154.0,16800.0,70.625,71.0,72.2,71.13793103448276,12.4
178393,30,Italy,74,MKE Ankaragücü,21.0,1872,Left,2.0,3.0,4.0,Medium/ Low,Normal,RW,2018.0,2019.0,71.0,172.0,11000.0,72.5,69.875,51.9,65.3103448275862,10.2
229595,21,Argentina,83,Estudiantes de La Plata,11.0,1864,Right,1.0,3.0,3.0,High/ Medium,Lean,LM,2015.0,2020.0,66.0,141.0,14500.0,69.625,72.125,59.9,64.48275862068965,12.4
138460,34,Czech Republic,74,Viktoria Plzeň,1.0,1778,Right,1.0,3.0,2.0,High/ Medium,Lean,LCB,2013.0,2020.0,76.0,194.0,3800.0,60.125,61.5,69.4,62.172413793103445,8.4
224221,22,Denmark,82,Sampdoria,23.0,1631,Right,1.0,3.0,2.0,Medium/ High,Normal,RCB,2017.0,2021.0,75.0,198.0,13300.0,50.5,53.25,67.4,56.48275862068966,11.6
235997,19,Spain,82,RC Celta,8.0,1894,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CDM,2018.0,2023.0,67.0,141.0,16100.000000000002,63.75,68.75,71.0,65.62068965517241,11.0
227550,27,Paraguay,74,Godoy Cruz,13.0,1496,Right,1.0,2.0,2.0,Low/ High,Stocky,RCB,2015.0,2023.0,73.0,201.0,6900.0,45.875,48.5,66.7,52.310344827586206,9.8
232670,30,Argentina,74,Rosario Central,17.0,1716,Right,1.0,3.0,3.0,Medium/ Medium,Normal,LS,2017.0,2021.0,73.0,183.0,8300.0,69.625,62.75,46.5,59.93103448275862,9.4
201953,28,Argentina,74,Independiente,18.0,2078,Left,1.0,2.0,4.0,High/ Medium,Normal,LB,2016.0,2020.0,70.0,172.0,6200.0,72.5,74.0,71.6,72.06896551724138,11.8
122849,34,Ivory Coast,74,Sivasspor,15.0,1806,Right,2.0,4.0,3.0,Medium/ Medium,Normal,ST,2017.0,2020.0,72.0,179.0,5900.0,72.125,67.5,51.9,63.37931034482759,8.4
231138,22,Cameroon,81,Henan Jianye FC,13.0,1831,Left,1.0,2.0,4.0,High/ Low,Normal,RS,2017.0,2020.0,69.0,165.0,18800.0,71.75,67.0,48.6,63.93103448275862,8.0
220131,26,Senegal,75,Kasimpaşa SK,15.0,1558,Right,1.0,3.0,2.0,Medium/ Low,Lean,ST,2018.0,2022.0,75.0,190.0,13500.0,67.625,59.625,45.1,54.06896551724138,9.0
205540,22,England,79,Bournemouth,43.0,1832,Right,1.0,4.0,3.0,Medium/ Medium,Normal,RM,2016.0,2020.0,69.0,179.0,14800.0,70.375,70.125,55.2,63.41379310344828,12.2
226789,21,France,82,Angers SCO,15.0,1955,Right,1.0,4.0,3.0,Medium/ Medium,Lean,RM,2017.0,2021.0,72.0,157.0,18700.0,69.125,71.875,70.6,67.65517241379311,11.6
172517,30,Denmark,74,Rosenborg BK,8.0,2036,Right,1.0,4.0,3.0,High/ High,Normal,CM,2013.0,2021.0,70.0,165.0,6500.0,71.25,72.25,69.4,70.89655172413794,12.2
183781,29,Denmark,74,FC København,18.0,1767,Left,1.0,3.0,2.0,High/ Medium,Normal,CB,2018.0,2022.0,74.0,187.0,5700.0,56.75,61.375,69.1,61.44827586206897,12.4
196069,33,Chile,74,Universidad Católica,11.0,2015,Right,1.0,4.0,3.0,High/ High,Normal,RW,2016.0,2019.0,67.0,148.0,4800.0,72.125,73.125,69.1,69.86206896551724,11.6
199912,25,Germany,76,FC Ingolstadt 04,24.0,1837,Right,1.0,5.0,4.0,Medium/ Medium,Lean,CAM,2016.0,2022.0,70.0,168.0,11700.0,70.75,71.125,50.7,63.310344827586206,12.4
234730,21,France,81,Dijon FCO,9.0,1855,Right,1.0,2.0,3.0,High/ Medium,Normal,RB,2016.0,2022.0,69.0,157.0,14300.0,63.75,66.5,70.8,64.58620689655173,10.0
216811,30,Costa Rica,74,Vancouver Whitecaps FC,7.0,1485,Right,1.0,2.0,2.0,Medium/ High,Stocky,RCB,2014.0,2023.0,77.0,194.0,6300.0,45.25,47.875,65.1,51.241379310344826,10.8
221931,25,Austria,78,SK Sturm Graz,18.0,1940,Left,1.0,3.0,4.0,High/ Medium,Normal,LCM,2017.0,2020.0,73.0,176.0,10700.0,71.0,72.75,67.2,67.55172413793103,11.4
194795,32,Chile,74,Universidad de Chile,11.0,1807,Right,2.0,4.0,2.0,Medium/ Medium,Normal,CB,2016.0,2018.0,70.0,172.0,4500.0,59.875,63.375,70.6,62.93103448275862,11.4
223724,25,Austria,77,FC Red Bull Salzburg,26.0,1946,Right,1.0,4.0,3.0,High/ High,Lean,RB,2015.0,2022.0,69.0,154.0,9500.0,67.875,67.75,70.1,68.0,9.2
208621,27,Spain,74,Real Valladolid CF,18.0,1854,Left,1.0,4.0,3.0,High/ Medium,Normal,LM,2017.0,2021.0,72.0,159.0,13200.0,70.875,69.375,51.4,64.27586206896552,11.8
172013,32,Spain,74,UD Las Palmas,10.0,1869,Left,1.0,2.0,3.0,High/ Medium,Normal,LB,2018.0,2020.0,72.0,174.0,5000.0,63.5,67.375,72.2,64.93103448275862,10.4
112365,33,France,74,FC Metz,8.0,1979,Right,2.0,3.0,3.0,Medium/ Medium,Normal,RCM,2016.0,2020.0,71.0,165.0,5900.0,65.5,70.5,69.7,68.65517241379311,12.4
191725,33,Chile,74,CD Universidad de Concepción,5.0,1950,Right,2.0,3.0,3.0,Medium/ Medium,Lean,CAM,2018.0,2018.0,71.0,170.0,4800.0,70.25,71.375,61.8,68.20689655172414,9.4
191726,30,Uruguay,74,Rosario Central,14.0,1831,Right,2.0,4.0,3.0,Medium/ Medium,Normal,CDM,2018.0,2020.0,74.0,181.0,6300.0,60.5,64.625,70.6,64.20689655172414,7.2
212207,25,Romania,79,Sparta Praha,1.0,1868,Right,1.0,4.0,3.0,Medium/ Low,Normal,RDM,2018.0,2021.0,67.0,157.0,17100.0,71.25,70.625,52.2,64.6896551724138,11.2
225263,21,Croatia,81,Olympique de Marseille,23.0,1618,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2018.0,2023.0,76.0,196.0,14700.0,53.875,55.125,67.0,56.55172413793103,8.8
186351,28,Netherlands,74,Swansea City,26.0,2034,Right,2.0,4.0,3.0,Medium/ Medium,Normal,CDM,2016.0,2019.0,74.0,198.0,10500.0,71.75,71.625,71.6,70.51724137931035,12.2
203505,24,England,78,Fulham,35.0,2040,Left,1.0,4.0,3.0,High/ Medium,Normal,LB,2018.0,2022.0,67.0,159.0,11900.0,68.875,68.5,71.5,70.34482758620689,12.8
183795,29,Austria,74,1. FC Nürnberg,20.0,1468,Right,1.0,2.0,2.0,Medium/ High,Normal,RCB,2015.0,2021.0,73.0,187.0,7900.0,42.875,47.25,66.0,50.689655172413794,11.6
217844,30,Brazil,74,GD Chaves,9.0,1855,Left,1.0,3.0,2.0,High/ Medium,Normal,LB,2017.0,2019.0,72.0,168.0,8500.0,65.125,66.375,71.0,65.0,8.6
199157,27,Spain,75,Levante UD,19.0,1940,Left,1.0,3.0,3.0,High/ Medium,Normal,LB,2017.0,2021.0,70.0,150.0,10900.0,67.875,68.875,72.4,67.58620689655173,9.2
232437,23,Uruguay,80,Málaga CF,8.0,1676,Left,1.0,3.0,2.0,High/ Medium,Normal,LB,2016.0,2020.0,70.0,161.0,11700.0,56.125,58.75,70.8,58.37931034482759,9.6
232693,21,Nigeria,81,FC Porto,8.0,1625,Right,1.0,3.0,2.0,Medium/ High,Lean,CB,2016.0,2020.0,74.0,172.0,15400.0,52.125,53.375,67.9,56.51724137931034,11.0
216055,27,Argentina,74,Rosario Central,15.0,1906,Right,1.0,4.0,4.0,High/ Low,Lean,RM,2017.0,2019.0,67.0,150.0,9000.0,70.125,71.125,58.1,66.89655172413794,7.4
229880,20,England,84,Crystal Palace,28.0,1834,Right,1.0,2.0,3.0,Medium/ High,Lean,RB,2015.0,2022.0,72.0,159.0,16800.0,63.0,64.375,70.7,64.0,7.8
184312,30,France,74,Parma,38.0,1803,Right,2.0,3.0,3.0,High/ Low,Normal,RW,2018.0,2019.0,70.0,161.0,9900.0,71.75,68.5,50.2,63.172413793103445,7.2
176377,33,Serbia,74,Guangzhou R&F; FC,13.0,1743,Left,1.0,2.0,2.0,High/ High,Stocky,LCB,2018.0,2020.0,73.0,187.0,4900.0,58.125,60.125,69.1,60.41379310344828,11.0
199418,30,France,74,Brisbane Roar,7.0,1910,Left,2.0,4.0,3.0,High/ Medium,Lean,RM,2017.0,2019.0,67.0,152.0,6900.0,70.125,70.125,58.5,66.27586206896552,11.6
212474,25,Portugal,77,CD Feirense,11.0,1938,Right,1.0,4.0,4.0,High/ Medium,Normal,CAM,2018.0,2021.0,67.0,137.0,15200.0,70.375,73.0,62.3,67.06896551724138,12.2
213242,24,Cameroon,80,OGC Nice,21.0,1898,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CM,2017.0,2021.0,71.0,172.0,13700.0,66.0,68.875,71.0,65.37931034482759,14.4
189946,28,France,74,Angers SCO,20.0,1880,Right,1.0,3.0,3.0,Medium/ High,Normal,RB,2008.0,2020.0,69.0,154.0,8900.0,61.375,67.375,73.1,65.03448275862068,12.6
226045,23,Mexico,80,Monterrey,32.0,1936,Left,1.0,1.0,3.0,High/ Low,Normal,LW,2018.0,2023.0,69.0,150.0,14300.0,70.875,70.5,67.4,67.41379310344827,9.4
230397,30,Brazil,74,Grêmio,22.0,1815,Left,1.0,3.0,2.0,Medium/ Medium,Stocky,LCB,2018.0,2021.0,71.0,174.0,7500.0,59.0,59.875,70.4,63.0,10.4
200446,29,Brazil,74,Querétaro,12.0,1894,Right,1.0,4.0,4.0,High/ Low,Normal,ST,2014.0,2022.0,67.0,159.0,9400.0,72.0,68.375,51.2,66.13793103448276,9.6
201982,28,France,74,FC Augsburg,22.0,2020,Right,2.0,3.0,3.0,Medium/ High,Normal,RWB,2016.0,2020.0,70.0,174.0,9400.0,71.25,71.25,68.3,70.48275862068965,9.4
203774,26,Brazil,76,Vitória Guimarães,11.0,1881,Left,1.0,3.0,4.0,High/ Low,Stocky,ST,2018.0,2022.0,71.0,176.0,15200.0,72.125,67.0,48.0,65.17241379310344,13.2
192766,26,Spain,78,Girona FC,23.0,1800,Left,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2018.0,2021.0,70.0,159.0,13100.0,58.875,63.75,71.2,62.275862068965516,13.4
198143,27,Spain,75,Leeds United,37.0,1816,Right,1.0,3.0,4.0,High/ Medium,Normal,CAM,2017.0,2021.0,69.0,150.0,12800.0,69.625,71.125,46.2,62.86206896551724,12.4
167936,34,France,73,En Avant de Guingamp,17.0,1549,Right,1.0,3.0,2.0,Low/ High,Normal,LCB,2013.0,2020.0,72.0,174.0,2400.0,46.375,51.625,67.2,53.827586206896555,11.0
169216,31,Republic of Ireland,73,Southampton,39.0,1833,Right,2.0,2.0,3.0,High/ High,Normal,RS,2014.0,2020.0,70.0,154.0,6800.0,70.375,65.25,52.0,63.6551724137931,11.0
188416,28,Belgium,73,AZ Alkmaar,12.0,1990,Left,1.0,4.0,3.0,Medium/ Medium,Normal,CB,2016.0,2020.0,72.0,163.0,4900.0,64.625,69.25,71.9,69.0,12.8
198145,26,Argentina,76,UD Las Palmas,11.0,1793,Right,1.0,4.0,3.0,Medium/ Low,Normal,LF,2015.0,2023.0,71.0,174.0,8400.0,72.0,68.125,48.2,62.03448275862069,12.0
200962,28,Portugal,73,Legia Warszawa,10.0,1943,Right,1.0,3.0,3.0,Medium/ Medium,Lean,LDM,2018.0,2019.0,67.0,134.0,5600.0,70.0,72.25,62.0,67.6896551724138,11.6
206594,23,England,77,Brighton & Hove Albion,31.0,1833,Left,1.0,2.0,3.0,High/ High,Lean,CAM,2013.0,2022.0,71.0,170.0,9900.0,70.0,69.375,56.5,63.6551724137931,11.0
210434,31,Morocco,73,Dijon FCO,11.0,1838,Right,1.0,3.0,3.0,High/ High,Lean,RB,2016.0,2020.0,72.0,159.0,5200.0,62.125,63.125,69.9,64.17241379310344,9.0
177922,30,Poland,73,Hull City,23.0,1868,Right,2.0,3.0,3.0,Medium/ Low,Lean,LM,2017.0,2020.0,71.0,172.0,7200.0,71.625,69.875,52.1,64.48275862068965,13.2
188931,33,Spain,73,Deportivo de La Coruña,8.0,1805,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CDM,2011.0,2019.0,69.0,154.0,2600.0,56.375,62.0,69.3,62.58620689655172,11.0
180228,31,Brazil,73,Sivasspor,11.0,1642,Right,1.0,2.0,2.0,Low/ Medium,Normal,LCB,2018.0,2019.0,74.0,181.0,5400.0,52.875,53.5,66.1,57.10344827586207,11.4
189701,31,Spain,73,Málaga CF,8.0,1786,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2018.0,2020.0,73.0,174.0,4300.0,56.25,58.375,67.9,61.44827586206897,12.6
201223,26,Ghana,74,Empoli,12.0,2001,Right,1.0,2.0,3.0,Medium/ High,Lean,LCM,2018.0,2019.0,70.0,154.0,8700.0,69.875,71.0,72.8,69.96551724137932,7.8
203783,26,England,76,Huddersfield Town,33.0,1759,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RB,2012.0,2020.0,73.0,185.0,8000.0,59.875,65.125,70.4,60.55172413793103,13.2
19975,34,Switzerland,73,Neuchâtel Xamax,9.0,1909,Left,1.0,4.0,3.0,Medium/ Medium,Normal,ST,2016.0,2019.0,69.0,161.0,3100.0,72.25,70.5,56.0,66.06896551724138,10.8
223751,23,Germany,80,Hamburger SV,10.0,1701,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2014.0,2022.0,74.0,168.0,8600.0,53.875,58.875,69.2,58.89655172413793,11.2
176903,34,Chile,73,Villarreal CF,22.0,1787,Left,2.0,3.0,2.0,Medium/ High,Normal,CDM,2018.0,2019.0,69.0,161.0,2500.0,55.875,62.375,69.4,62.10344827586207,11.4
166664,32,Spain,73,Real Sporting de Gijón,8.0,1910,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RB,2018.0,2019.0,69.0,141.0,3500.0,63.25,64.625,70.4,66.27586206896552,10.8
238856,24,Portugal,80,Portimonense SC,7.0,1833,Left,1.0,2.0,2.0,Medium/ High,Normal,CDM,2016.0,2021.0,69.0,154.0,11100.0,59.375,63.625,68.8,64.34482758620689,7.8
215049,29,Argentina,73,Colo-Colo,7.0,1921,Left,1.0,3.0,3.0,Medium/ Medium,Normal,LB,2018.0,2019.0,66.0,146.0,4200.0,64.25,64.875,68.9,65.86206896551724,13.0
139274,35,Slovenia,73,Chievo Verona,9.0,1387,Left,2.0,3.0,2.0,Low/ Medium,Normal,CB,2010.0,2021.0,75.0,196.0,1600.0,41.25,44.375,62.8,48.758620689655174,9.6
215050,31,Argentina,73,Atlético Nacional,5.0,1671,Left,1.0,2.0,2.0,Low/ Medium,Stocky,LCB,2018.0,2020.0,73.0,190.0,3800.0,55.0,55.25,66.9,58.51724137931034,8.6
232459,23,Cape Verde,78,CD Aves,8.0,1737,Right,1.0,2.0,2.0,Medium/ High,Stocky,RCB,2018.0,2022.0,72.0,185.0,9900.0,55.125,55.625,67.6,60.241379310344826,11.0
226060,24,Ivory Coast,78,BSC Young Boys,18.0,1787,Left,1.0,3.0,3.0,High/ Medium,Normal,RS,2017.0,2021.0,66.0,148.0,8700.0,73.75,71.25,48.4,61.89655172413793,11.6
220685,24,Brazil,78,Wolverhampton Wanderers,46.0,1850,Right,1.0,4.0,3.0,Medium/ High,Normal,ST,2018.0,2022.0,72.0,183.0,10900.0,71.5,68.875,52.0,64.27586206896552,12.0
223245,23,Argentina,80,Club Necaxa,11.0,1846,Right,1.0,4.0,3.0,Medium/ Low,Lean,ST,2018.0,2019.0,67.0,163.0,10500.0,71.875,69.625,47.5,64.10344827586206,11.0
193549,27,England,73,Millwall,12.0,1606,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RCB,2016.0,2020.0,74.0,176.0,6400.0,47.25,51.75,67.0,55.3448275862069,11.8
241166,28,Ukraine,74,Sivasspor,12.0,1881,Right,1.0,3.0,3.0,High/ Medium,Lean,LDM,2018.0,2021.0,69.0,154.0,7600.0,61.75,68.0,67.6,65.24137931034483,10.2
223247,29,Argentina,73,Unión de Santa Fe,14.0,1909,Right,1.0,4.0,3.0,Medium/ High,Stocky,RCM,2018.0,2023.0,70.0,170.0,5700.0,65.375,68.875,72.2,66.58620689655173,10.4
223248,26,Argentina,74,Club Tijuana,19.0,1782,Right,1.0,3.0,3.0,Medium/ Low,Lean,ST,2017.0,2019.0,70.0,159.0,8500.0,70.375,66.0,49.2,62.10344827586207,10.6
241168,18,Georgia,86,KAA Gent,10.0,1809,Right,1.0,3.0,3.0,Medium/ Medium,Lean,LM,2017.0,2020.0,70.0,165.0,14900.0,69.375,70.125,50.8,62.689655172413794,10.4
213777,21,Norway,78,Hannover 96,19.0,1933,Right,1.0,4.0,3.0,High/ High,Normal,RM,2016.0,2020.0,71.0,161.0,10300.0,68.25,70.375,66.8,67.34482758620689,9.4
219409,23,Russia,77,Vitesse,10.0,1960,Right,1.0,3.0,3.0,High/ Medium,Lean,RB,2018.0,2021.0,69.0,143.0,6800.0,66.25,68.25,70.2,68.06896551724138,11.6
221201,24,Germany,76,1. FC Nürnberg,15.0,1987,Left,1.0,2.0,3.0,High/ Medium,Normal,LB,2015.0,2021.0,69.0,159.0,7800.0,67.375,69.125,70.4,68.79310344827586,11.8
54033,31,England,73,Derby County,31.0,1897,Right,2.0,5.0,2.0,Medium/ Medium,Stocky,CDM,2017.0,2019.0,74.0,176.0,5100.0,66.625,68.125,68.2,66.58620689655173,9.6
186385,29,England,73,Middlesbrough,40.0,1915,Right,1.0,3.0,3.0,Low/ High,Normal,CDM,2014.0,2021.0,69.0,165.0,5900.0,64.125,68.125,70.2,66.72413793103448,11.0
189715,28,Netherlands,73,AZ Alkmaar,14.0,1966,Right,1.0,2.0,3.0,Low/ Medium,Lean,CM,2018.0,2022.0,73.0,168.0,6000.0,66.625,69.25,64.9,68.24137931034483,12.2
230420,34,Brazil,73,Bahia,12.0,1883,Left,1.0,3.0,3.0,Medium/ Medium,Lean,CAM,2018.0,2021.0,68.0,141.0,3800.0,70.125,69.75,56.3,65.72413793103448,10.6
234772,27,Spain,73,Cádiz CF,9.0,1789,Right,1.0,3.0,3.0,High/ Medium,Lean,RM,2015.0,2020.0,69.0,139.0,6700.0,67.375,68.75,53.0,62.13793103448276,8.8
214294,28,Chile,73,Colo-Colo,8.0,1967,Right,1.0,3.0,3.0,Medium/ High,Normal,CM,2018.0,2023.0,71.0,168.0,5600.0,70.75,71.0,70.8,68.58620689655173,10.0
204823,32,Brazil,73,CD Aves,12.0,1996,Left,1.0,4.0,3.0,High/ High,Lean,LW,2017.0,2019.0,69.0,134.0,6500.0,71.5,71.875,63.7,68.93103448275862,14.0
189975,32,Ukraine,73,Akhisar Belediyespor,16.0,1814,Right,1.0,3.0,3.0,Medium/ Low,Stocky,ST,2018.0,2020.0,74.0,192.0,6400.0,69.0,63.875,54.6,63.06896551724138,11.4
203544,29,Germany,73,Huddersfield Town,34.0,1970,Left,1.0,2.0,3.0,Medium/ Medium,Lean,LWB,2016.0,2019.0,69.0,150.0,5700.0,65.5,67.625,69.8,68.48275862068965,10.8
219160,24,Colombia,80,Junior FC,3.0,1721,Right,1.0,2.0,3.0,Medium/ Medium,Lean,LDM,2017.0,2023.0,71.0,154.0,7700.0,59.875,66.625,67.9,60.0,9.2
186392,28,England,73,Crystal Palace,37.0,1807,Right,1.0,3.0,3.0,Medium/ High,Normal,RB,2012.0,2021.0,74.0,183.0,6000.0,62.625,65.75,72.1,63.310344827586206,8.6
200473,25,Germany,74,FC Schalke 04,25.0,1859,Right,1.0,3.0,3.0,Medium/ Medium,Normal,LS,2018.0,2021.0,69.0,154.0,8400.0,71.25,68.0,50.4,64.34482758620689,11.2
242201,23,Spain,80,CD Tenerife,7.0,1940,Right,1.0,3.0,3.0,High/ High,Lean,RCM,2018.0,2022.0,69.0,148.0,8600.0,66.125,70.75,68.9,67.79310344827586,10.6
204826,27,Senegal,75,Rayo Vallecano,15.0,1576,Right,1.0,3.0,2.0,Low/ Medium,Lean,CB,2017.0,2021.0,78.0,174.0,8900.0,44.625,46.25,65.4,54.310344827586206,13.0
45083,35,Switzerland,73,BSC Young Boys,12.0,1633,Right,2.0,3.0,2.0,Medium/ Medium,Normal,LCB,2013.0,2022.0,72.0,174.0,1400.0,46.75,51.875,68.0,57.172413793103445,10.2
190748,31,Turkey,73,Göztepe SK,20.0,1909,Right,1.0,3.0,3.0,High/ Low,Lean,LM,2018.0,2020.0,70.0,154.0,7000.0,70.5,69.125,57.2,66.10344827586206,11.4
183581,30,Mexico,73,Monterrey,31.0,1934,Right,1.0,4.0,3.0,Medium/ High,Lean,RCB,2017.0,2019.0,73.0,170.0,5000.0,66.125,67.75,71.1,66.6896551724138,14.0
220702,24,Uruguay,78,Independiente,13.0,1849,Left,1.0,2.0,3.0,Medium/ High,Lean,CB,2017.0,2021.0,73.0,163.0,6700.0,60.125,62.875,71.0,64.51724137931035,9.8
149791,36,Republic of Ireland,73,West Bromwich Albion,20.0,1780,Left,2.0,2.0,3.0,Medium/ Medium,Lean,CAM,2018.0,2018.0,66.0,157.0,2600.0,67.125,70.125,53.0,61.724137931034484,12.6
211489,28,Argentina,73,Al Fayha,18.0,1836,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CAM,2018.0,2022.0,67.0,157.0,6700.0,69.0,70.25,53.4,63.6551724137931,10.6
203810,31,Brazil,73,AEK Athens,1.0,1939,Right,1.0,3.0,3.0,High/ Medium,Normal,RB,2015.0,2019.0,69.0,154.0,5800.0,65.375,67.125,69.7,67.03448275862068,11.6
205346,25,England,75,West Ham United,46.0,1900,Right,1.0,3.0,3.0,High/ Medium,Lean,RB,2018.0,2022.0,71.0,163.0,7900.0,65.625,66.625,68.5,65.72413793103448,11.0
206626,25,Sweden,76,1. FC Nürnberg,20.0,1762,Right,1.0,5.0,3.0,Medium/ Medium,Normal,ST,2017.0,2020.0,73.0,179.0,9400.0,69.875,64.5,52.6,60.55172413793103,12.4
210723,26,Germany,74,Fortuna Düsseldorf,21.0,1943,Left,1.0,2.0,3.0,Medium/ Medium,Normal,LB,2017.0,2020.0,72.0,165.0,7100.0,63.5,65.125,70.1,67.51724137931035,10.8
230435,30,Brazil,73,Atlético Paranaense,12.0,1949,Right,1.0,3.0,2.0,Low/ Medium,Normal,RDM,2018.0,2021.0,70.0,159.0,5600.0,63.5,65.625,69.3,67.3103448275862,11.6
202276,27,Germany,73,1. FC Köln,19.0,1791,Right,1.0,3.0,3.0,Medium/ Low,Lean,ST,2014.0,2020.0,70.0,154.0,6400.0,71.0,67.0,48.2,62.03448275862069,11.6
220196,20,Wales,85,Bournemouth,33.0,1713,Left,1.0,3.0,4.0,Medium/ Medium,Lean,RM,2018.0,2022.0,72.0,137.0,14700.0,68.625,70.125,49.3,59.93103448275862,10.2
225060,26,Saudi Arabia,76,Al Ahli,27.0,1657,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2014.0,2022.0,71.0,170.0,7400.0,52.5,51.375,66.6,57.37931034482759,10.8
207653,28,Ecuador,73,Club Tijuana,18.0,1765,Right,1.0,3.0,3.0,High/ Low,Lean,RS,2018.0,2019.0,67.0,141.0,6900.0,70.875,69.125,46.4,60.93103448275862,10.8
226853,21,Netherlands,78,Feyenoord,8.0,1916,Right,1.0,3.0,3.0,High/ Medium,Lean,RB,2017.0,2021.0,73.0,157.0,6600.0,66.875,67.5,71.4,66.37931034482759,11.8
189221,29,Portugal,73,Moreirense FC,6.0,1996,Right,1.0,3.0,3.0,High/ Medium,Normal,RB,2018.0,2020.0,72.0,163.0,6300.0,68.5,71.0,71.7,69.41379310344827,11.0
213030,26,France,74,Dijon FCO,13.0,1832,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CM,2013.0,2020.0,70.0,161.0,9600.0,65.125,69.5,68.5,63.793103448275865,11.2
190502,28,France,73,Olympique de Marseille,31.0,2011,Right,2.0,3.0,2.0,Medium/ Medium,Lean,CB,2017.0,2020.0,72.0,168.0,6200.0,69.0,70.5,70.9,70.17241379310344,9.0
212519,30,France,73,AJ Auxerre,7.0,1804,Right,1.0,3.0,3.0,High/ Medium,Normal,LM,2017.0,2022.0,67.0,148.0,6800.0,70.125,69.875,56.6,62.58620689655172,11.0
203304,25,DR Congo,76,Middlesbrough,43.0,1788,Right,1.0,3.0,3.0,High/ Low,Stocky,ST,2017.0,2021.0,70.0,172.0,9900.0,69.5,63.75,52.5,62.55172413793103,8.4
189480,28,Czech Republic,73,Sparta Praha,1.0,1826,Right,1.0,3.0,3.0,High/ Medium,Normal,RS,2016.0,2019.0,72.0,176.0,9100.0,71.375,68.125,52.3,63.51724137931034,10.8
209449,27,Guinea Bissau,73,Sporting Kansas City,8.0,1789,Left,1.0,2.0,3.0,High/ Medium,Normal,RW,2017.0,2019.0,68.0,143.0,6300.0,69.75,68.375,52.4,62.44827586206897,9.6
215083,27,Argentina,74,FC Dallas,8.0,1905,Right,1.0,2.0,3.0,High/ High,Lean,CAM,2015.0,2018.0,72.0,163.0,7400.0,70.25,67.375,59.5,66.27586206896552,10.6
178475,32,Italy,73,Frosinone,15.0,1547,Right,2.0,3.0,2.0,Medium/ Medium,Lean,ST,2013.0,2019.0,75.0,181.0,5700.0,65.75,55.25,42.0,54.0,11.0
186156,26,England,74,Leeds United,31.0,1822,Right,1.0,3.0,3.0,High/ High,Normal,RB,2016.0,2021.0,73.0,159.0,7500.0,62.5,64.5,70.1,63.62068965517241,9.6
224813,24,United States,76,RSC Anderlecht,14.0,1959,Left,1.0,3.0,3.0,High/ Medium,Stocky,LM,2018.0,2022.0,69.0,170.0,7900.0,69.125,70.5,62.8,68.0,10.8
226861,23,France,78,Nîmes Olympique,14.0,1785,Left,1.0,4.0,3.0,Medium/ Medium,Stocky,RM,2016.0,2021.0,70.0,165.0,11400.0,70.125,67.625,46.8,61.93103448275862,11.2
235565,23,Tunisia,80,KAA Gent,14.0,1837,Right,1.0,2.0,3.0,Medium/ Medium,Normal,LCB,2017.0,2021.0,72.0,165.0,8200.0,61.25,63.625,70.4,64.27586206896552,8.2
172077,34,Argentina,73,Monterrey,31.0,1676,Left,2.0,3.0,2.0,Medium/ Medium,Lean,CB,2016.0,2023.0,74.0,172.0,2100.0,55.875,55.75,67.2,58.48275862068966,10.2
189485,28,Brazil,73,Cagliari,28.0,1787,Right,1.0,3.0,4.0,High/ Low,Lean,CF,2014.0,2021.0,68.0,146.0,7000.0,71.0,70.0,49.0,62.793103448275865,7.6
192045,27,Mexico,74,Tigres U.A.N.L.,36.0,1957,Right,1.0,2.0,3.0,Medium/ Medium,Normal,RB,2016.0,2020.0,69.0,161.0,6200.0,69.75,70.875,69.7,68.41379310344827,8.2
230446,30,Brazil,73,Bahia,11.0,1815,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LDM,2018.0,2021.0,72.0,161.0,5600.0,61.875,65.875,70.8,63.241379310344826,9.4
